retailer_id,week,product_key,title,audience,product_type,category_raw,color,sizes,pack_size,price,was_price,url
terstal,2026-08-17,1656830-503,2-pack maillot uni kabel,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot uni kabel,,,2,,,https://www.terstal.nl/2-pack-maillot-uni-kabel-1656830-503.html
terstal,2026-08-17,1656831-369,2-pack maillot uni,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot uni,,,2,,,https://www.terstal.nl/2-pack-maillot-uni-1656831-369.html
terstal,2026-08-17,1656831-474,2-pack maillot uni,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot uni,,,2,,,https://www.terstal.nl/2-pack-maillot-uni-1656831-474.html
terstal,2026-08-17,1656831-503,2-pack maillot uni,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot uni,,,2,,,https://www.terstal.nl/2-pack-maillot-uni-1656831-503.html
terstal,2026-08-17,1656832-474,2-pack maillot,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot,,,2,,,https://www.terstal.nl/2-pack-maillot-1656832-474.html
terstal,2026-08-17,1656832-503,2-pack maillot,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot,,,2,,,https://www.terstal.nl/2-pack-maillot-1656832-503.html
terstal,2026-08-17,1656834-503,2-pack maillot glitters,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot glitters,,,2,,,https://www.terstal.nl/2-pack-maillot-glitters-1656834-503.html
terstal,2026-08-17,1656834-672,2-pack maillot glitters,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot glitters,,,2,,,https://www.terstal.nl/2-pack-maillot-glitters-1656834-672.html
terstal,2026-08-17,1835498-002,4-pack sokken dessin antislip,onbekend,sokken & panty's,terStal.nl > beenmode > 4-pack sokken dessin antislip,,,4,,,https://www.terstal.nl/4-pack-sokken-dessin-antislip-1835498-002.html
terstal,2026-08-17,1835498-003,4-pack sokken dessin antislip,onbekend,sokken & panty's,terStal.nl > beenmode > 4-pack sokken dessin antislip,,,4,,,https://www.terstal.nl/4-pack-sokken-dessin-antislip-1835498-003.html
terstal,2026-08-17,1835498-004,4-pack sokken dessin antislip,onbekend,sokken & panty's,terStal.nl > beenmode > 4-pack sokken dessin antislip,,,4,,,https://www.terstal.nl/4-pack-sokken-dessin-antislip-1835498-004.html
terstal,2026-08-17,1835498-006,4-pack sokken dessin antislip,onbekend,sokken & panty's,terStal.nl > beenmode > 4-pack sokken dessin antislip,,,4,,,https://www.terstal.nl/4-pack-sokken-dessin-antislip-1835498-006.html
terstal,2026-08-17,1835498-007,4-pack sokken dessin antislip,onbekend,sokken & panty's,terStal.nl > beenmode > 4-pack sokken dessin antislip,,,4,,,https://www.terstal.nl/4-pack-sokken-dessin-antislip-1835498-007.html
terstal,2026-08-17,1835498-c6,4-pack sokken dessin antislip,onbekend,sokken & panty's,terStal.nl > beenmode > 4-pack sokken dessin antislip,,,4,,,https://www.terstal.nl/4-pack-sokken-dessin-antislip-1835498-c6.html
terstal,2026-08-17,1856250-223,2-pack maillot rib,onbekend,sokken & panty's,terStal.nl > beenmode > 2-pack maillot rib,,,2,,,https://www.terstal.nl/2-pack-maillot-rib-1856250-223.html
terstal,2026-08-17,1856250-369,2-pack maillot rib,onbekend,sokken & panty's,terStal.nl > beenmode > 2-pack maillot rib,,,2,,,https://www.terstal.nl/2-pack-maillot-rib-1856250-369.html
terstal,2026-08-17,1856250-503,2-pack maillot rib,onbekend,sokken & panty's,terStal.nl > beenmode > 2-pack maillot rib,,,2,,,https://www.terstal.nl/2-pack-maillot-rib-1856250-503.html
terstal,2026-08-17,1856251-192,2-pack maillot basic,onbekend,sokken & panty's,terStal.nl > beenmode > 2-pack maillot basic,,,2,,,https://www.terstal.nl/2-pack-maillot-basic-1856251-192.html
terstal,2026-08-17,1856251-369,2-pack maillot basic,onbekend,sokken & panty's,terStal.nl > beenmode > 2-pack maillot basic,,,2,,,https://www.terstal.nl/2-pack-maillot-basic-1856251-369.html
terstal,2026-08-17,1856251-503,2-pack maillot basic,onbekend,sokken & panty's,terStal.nl > beenmode > 2-pack maillot basic,,,2,,,https://www.terstal.nl/2-pack-maillot-basic-1856251-503.html
terstal,2026-08-17,1856804-314,2-pack maillot uni rib,onbekend,sokken & panty's,terStal.nl > beenmode > 2-pack maillot uni rib,,,2,,,https://www.terstal.nl/2-pack-maillot-uni-rib-1856804-314.html
terstal,2026-08-17,1856804-369,2-pack maillot uni rib,onbekend,sokken & panty's,terStal.nl > beenmode > 2-pack maillot uni rib,,,2,,,https://www.terstal.nl/2-pack-maillot-uni-rib-1856804-369.html
terstal,2026-08-17,2102686-375,beha met kant,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > beha's > beha met kant,,,1,,,https://www.terstal.nl/beha-met-kant-2102686-375.html
terstal,2026-08-17,2102686-818,beha met kant,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > beha's > beha met kant,,,1,,,https://www.terstal.nl/beha-met-kant-2102686-818.html
terstal,2026-08-17,2102686-852,Beha met kant,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > beha's > Beha met kant,,,1,,,https://www.terstal.nl/beha-met-kant-2102686-852.html
terstal,2026-08-17,2102688-852,naadloze comfort beha,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > beha's > naadloze comfort beha,,,1,,,https://www.terstal.nl/naadloze-comfort-beha-2102688-852.html
terstal,2026-08-17,2102688-859,naadloze comfort beha,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > beha's > naadloze comfort beha,,,1,,,https://www.terstal.nl/naadloze-comfort-beha-2102688-859.html
terstal,2026-08-17,2102688-862,naadloze comfort beha,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > beha's > naadloze comfort beha,,,1,,,https://www.terstal.nl/naadloze-comfort-beha-2102688-862.html
terstal,2026-08-17,2106733-503,beha met verstelbare bandjes,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > beha's > beha met verstelbare bandjes,,,1,,,https://www.terstal.nl/beha-2106733-503.html
terstal,2026-08-17,2106733-646,beha met verstelbare bandjes,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > beha's > beha met verstelbare bandjes,,,1,,,https://www.terstal.nl/beha-2106733-646.html
terstal,2026-08-17,2107010-500,naadloze beha top bamboe,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > beha's > naadloze beha top bamboe,,,1,,,https://www.terstal.nl/naadloze-beha-top-bamboe-2107010-500.html
terstal,2026-08-17,2115708-150,aansluitende boxerstring,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > strings > aansluitende boxerstring,,,1,,,https://www.terstal.nl/boxerstring-met-hoge-tailleboord-2115708-150.html
terstal,2026-08-17,2115709-150,second skin slip,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > slips > second skin slip,,,1,,,https://www.terstal.nl/second-skin-slip-2115709-150.html
terstal,2026-08-17,2115710-150,second skin boxershort,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > boxershorts > second skin boxershort,,,1,,,https://www.terstal.nl/second-skin-boxershort-2115710-150.html
terstal,2026-08-17,2123184-10,2-pack Beeren singlets satijnbies,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > singlets > 2-pack Beeren singlets satijnbies,,,2,,,https://www.terstal.nl/2-pack-beeren-singlets-satijnbies-2123184-10.html
terstal,2026-08-17,2126015-174,naadloze singlet met kant,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > singlets > naadloze singlet met kant,,,1,,,https://www.terstal.nl/naadloze-singlet-met-kant-2126015-174.html
terstal,2026-08-17,2126015-500,naadloze singlet met kant,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > singlets > naadloze singlet met kant,,,1,,,https://www.terstal.nl/naadloze-singlet-met-kant-2126015-500.html
terstal,2026-08-17,2126015-503,naadloze singlet met kant,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > singlets > naadloze singlet met kant,,,1,,,https://www.terstal.nl/naadloze-singlet-met-kant-2126015-503.html
terstal,2026-08-17,2128001-10,2-pack Beeren singlets (dames),dames,ondergoed,terStal.nl > dames > lingerie & ondermode > singlets > 2-pack Beeren singlets (dames),,,2,,,https://www.terstal.nl/2-pack-beeren-singlets-dames-2128001-10.html
terstal,2026-08-17,2218001-614,2-pack Beeren slip (heren),heren,ondergoed,terStal.nl > heren > ondermode > onderbroeken > 2-pack Beeren slip (heren),,,2,,,https://www.terstal.nl/2-pack-beeren-slip-heren-2218001-614.html
terstal,2026-08-17,2218001-615,2-pack Beeren slip (heren),heren,ondergoed,terStal.nl > heren > ondermode > onderbroeken > 2-pack Beeren slip (heren),,,2,,,https://www.terstal.nl/2-pack-beeren-slip-heren-2218001-615.html
terstal,2026-08-17,2228001-10,2-pack Beeren singlets (heren),heren,ondergoed,terStal.nl > heren > ondermode > singlets > 2-pack Beeren singlets (heren),,,2,,,https://www.terstal.nl/2-pack-beeren-singlets-heren-2228001-10.html
terstal,2026-08-17,2228001-614,2-pack Beeren singlets (heren),heren,ondergoed,terStal.nl > heren > ondermode > singlets > 2-pack Beeren singlets (heren),,,2,,,https://www.terstal.nl/2-pack-beeren-singlets-heren-2228001-614.html
terstal,2026-08-17,2228001-615,2-pack Beeren singlets (heren),heren,ondergoed,terStal.nl > heren > ondermode > singlets > 2-pack Beeren singlets (heren),,,2,,,https://www.terstal.nl/2-pack-beeren-singlets-heren-2228001-615.html
terstal,2026-08-17,2261962-53,2-pack Australian boxershorts,heren,ondergoed,terStal.nl > heren > ondermode > boxershorts > 2-pack Australian boxershorts,,,2,,,https://www.terstal.nl/2-pack-australian-boxershorts-2261962-53.html
terstal,2026-08-17,2261962-56,2-pack Australian boxershorts,heren,ondergoed,terStal.nl > heren > ondermode > boxershorts > 2-pack Australian boxershorts,,,2,,,https://www.terstal.nl/2-pack-australian-boxershorts-2261962-56.html
terstal,2026-08-17,2261962-60,2-pack Australian boxershorts,heren,ondergoed,terStal.nl > heren > ondermode > boxershorts > 2-pack Australian boxershorts,,,2,,,https://www.terstal.nl/2-pack-australian-boxershorts-2261962-60.html
terstal,2026-08-17,2266135-266,boxershort kerst,heren,ondergoed,terStal.nl > heren > ondermode > boxershorts > boxershort kerst,,,1,,,https://www.terstal.nl/boxershort-kerst-2266135-266.html
terstal,2026-08-17,2266135-385,boxershort kerst,heren,ondergoed,terStal.nl > heren > ondermode > boxershorts > boxershort kerst,,,1,,,https://www.terstal.nl/boxershort-kerst-2266135-385.html
terstal,2026-08-17,2266135-489,boxershort kerst,heren,ondergoed,terStal.nl > heren > ondermode > boxershorts > boxershort kerst,,,1,,,https://www.terstal.nl/boxershort-kerst-2266135-489.html
terstal,2026-08-17,2266135-503,boxershort kerst,heren,ondergoed,terStal.nl > heren > ondermode > boxershorts > boxershort kerst,,,1,,,https://www.terstal.nl/boxershort-kerst-2266135-503.html
terstal,2026-08-17,2266135-917,boxershort kerst,heren,ondergoed,terStal.nl > heren > ondermode > boxershorts > boxershort kerst,,,1,,,https://www.terstal.nl/boxershort-kerst-2266135-917.html
terstal,2026-08-17,2266732-385,kerst boxershort,heren,ondergoed,terStal.nl > heren > ondermode > boxershorts > kerst boxershort,,,1,,,https://www.terstal.nl/kerst-boxershort-2266732-385.html
terstal,2026-08-17,2266732-489,kerst boxershort,heren,ondergoed,terStal.nl > heren > ondermode > boxershorts > kerst boxershort,,,1,,,https://www.terstal.nl/kerst-boxershort-2266732-489.html
terstal,2026-08-17,2266732-847,kerst boxershort,heren,ondergoed,terStal.nl > heren > ondermode > boxershorts > kerst boxershort,,,1,,,https://www.terstal.nl/kerst-boxershort-2266732-847.html
terstal,2026-08-17,2411294-658,naadloze boxershort,meisjes,ondergoed,terStal.nl > kinderen > meisjes > ondermode > boxershorts > naadloze boxershort,,,1,,,https://www.terstal.nl/naadloze-boxershort-2411294-658.html
terstal,2026-08-17,2411294-668,naadloze boxershort,meisjes,ondergoed,terStal.nl > kinderen > meisjes > ondermode > boxershorts > naadloze boxershort,,,1,,,https://www.terstal.nl/naadloze-boxershort-2411294-668.html
terstal,2026-08-17,2411294-748,Naadloze boxershort,meisjes,ondergoed,terStal.nl > kinderen > meisjes > ondermode > boxershorts > Naadloze boxershort,,,1,,,https://www.terstal.nl/naadloze-boxershort-2411294-748.html
terstal,2026-08-17,4140198-263,singlet crinkle met ruches,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > singlet crinkle met ruches,,,1,,,https://www.terstal.nl/singlet-crinckle-met-ruches-4140198-263.html
terstal,2026-08-17,4140198-503,singlet crinkle met ruches,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > singlet crinkle met ruches,,,1,,,https://www.terstal.nl/singlet-crinckle-met-ruches-4140198-503.html
terstal,2026-08-17,4140198-806,singlet crinkle met ruches,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > singlet crinkle met ruches,,,1,,,https://www.terstal.nl/singlet-crinckle-met-ruches-4140198-806.html
terstal,2026-08-17,4140198-946,singlet crinkle met ruches,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > singlet crinkle met ruches,,,1,,,https://www.terstal.nl/singlet-crinckle-met-ruches-4140198-946.html
terstal,2026-08-17,4140214-946,singlet v-hals,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > singlet v-hals,,,1,,,https://www.terstal.nl/singlet-v-hals-4140214-946.html
terstal,2026-08-17,4140223-500,basic rib singlet,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > basic rib singlet,,,1,,,https://www.terstal.nl/rib-singlet-4140223-500.html
terstal,2026-08-17,4140223-503,basic rib singlet,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > basic rib singlet,,,1,,,https://www.terstal.nl/rib-singlet-4140223-503.html
terstal,2026-08-17,4142673-200,basic singlet uni,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > basic singlet uni,,,1,,,https://www.terstal.nl/basic-singlet-uni-4142673-200.html
terstal,2026-08-17,4142673-503,basic singlet uni,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > basic singlet uni,,,1,,,https://www.terstal.nl/basic-singlet-uni-4142673-503.html
terstal,2026-08-17,4142673-946,basic singlet uni,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > basic singlet uni,,,1,,,https://www.terstal.nl/basic-singlet-uni-4142673-946.html
terstal,2026-08-17,4142679-121,basic singlet met v-hals,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > basic singlet met v-hals,,,1,,,https://www.terstal.nl/basic-singlet-met-v-hals-4142679-121.html
terstal,2026-08-17,4142679-200,basic singlet met v-hals,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > basic singlet met v-hals,,,1,,,https://www.terstal.nl/basic-singlet-met-v-hals-4142679-200.html
terstal,2026-08-17,4142679-500,basic singlet met v-hals,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > basic singlet met v-hals,,,1,,,https://www.terstal.nl/basic-singlet-met-v-hals-4142679-500.html
terstal,2026-08-17,4142679-946,basic singlet met v-hals,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > basic singlet met v-hals,,,1,,,https://www.terstal.nl/basic-singlet-met-v-hals-4142679-946.html
terstal,2026-08-17,4142748-200,basic singlet rib,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > basic singlet rib,,,1,,,https://www.terstal.nl/basic-singlet-rib-4142748-200.html
terstal,2026-08-17,4142748-500,basic singlet rib,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > basic singlet rib,,,1,,,https://www.terstal.nl/basic-singlet-rib-4142748-500.html
terstal,2026-08-17,4142748-503,basic singlet rib,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > basic singlet rib,,,1,,,https://www.terstal.nl/basic-singlet-rib-4142748-503.html
terstal,2026-08-17,4142760-200,ruches singlet uni,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > ruches singlet uni,,,1,,,https://www.terstal.nl/ruches-singlet-uni-4142760-200.html
terstal,2026-08-17,4142760-248,ruches singlet uni,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > ruches singlet uni,,,1,,,https://www.terstal.nl/ruches-singlet-uni-4142760-248.html
terstal,2026-08-17,4142760-369,ruches singlet uni,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > ruches singlet uni,,,1,,,https://www.terstal.nl/ruches-singlet-uni-4142760-369.html
terstal,2026-08-17,4142760-503,ruches singlet uni,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > ruches singlet uni,,,1,,,https://www.terstal.nl/ruches-singlet-uni-4142760-503.html
terstal,2026-08-17,4142807-503,travelstof singlet met kant,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > travelstof singlet met kant,,,1,,,https://www.terstal.nl/travelstof-singlet-met-kant-4142807-503.html
terstal,2026-08-17,4143101-500,basic singlet uni,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > basic singlet uni,,,1,,,https://www.terstal.nl/uni-singlet-4143101-500.html
terstal,2026-08-17,4143101-71,basic singlet uni,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > basic singlet uni,,,1,,,https://www.terstal.nl/uni-singlet-4143101-71.html
terstal,2026-08-17,4143102-951,panterprint singlet met glitters,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > panterprint singlet met glitters,,,1,,,https://www.terstal.nl/panterprint-singlet-met-glitters-4143102-951.html
terstal,2026-08-17,4143188-186,halter singlet zebraprint,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > halter singlet zebraprint,,,1,,,https://www.terstal.nl/halter-singlet-zebraprint-4143188-186.html
terstal,2026-08-17,4143242-186,singlet met broche,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > singlet met broche,,,1,,,https://www.terstal.nl/singlet-met-broche-4143242-186.html
terstal,2026-08-17,4143242-615,singlet met broche,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > singlet met broche,,,1,,,https://www.terstal.nl/singlet-met-broche-4143242-615.html
terstal,2026-08-17,4144056-496,travelstof singlet,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > travelstof singlet,,,1,,,https://www.terstal.nl/travelstof-singlet-4144056-496.html
terstal,2026-08-17,4144240-114,travelstof singlet,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > travelstof singlet,,,1,,,https://www.terstal.nl/travelstof-singlet-4144240-114.html
terstal,2026-08-17,4144240-315,travelstof singlet,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > travelstof singlet,,,1,,,https://www.terstal.nl/travelstof-singlet-4144240-315.html
terstal,2026-08-17,4144240-316,travelstof singlet,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > travelstof singlet,,,1,,,https://www.terstal.nl/travelstof-singlet-4144240-316.html
terstal,2026-08-17,4144240-946,travelstof singlet,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > travelstof singlet,,,1,,,https://www.terstal.nl/travelstof-singlet-4144240-946.html
terstal,2026-08-17,4242259-224,singlet cooldye print,heren,ondergoed,terStal.nl > heren > kleding > singlet cooldye print,,,1,,,https://www.terstal.nl/singlet-cooldye-print-4242259-224.html
terstal,2026-08-17,4242259-375,singlet cooldye print,heren,ondergoed,terStal.nl > heren > kleding > singlet cooldye print,,,1,,,https://www.terstal.nl/singlet-cooldye-print-4242259-375.html
terstal,2026-08-17,4242260-503,singlet kleine frontprint,heren,ondergoed,terStal.nl > heren > kleding > singlet kleine frontprint,,,1,,,https://www.terstal.nl/singlet-kleine-frontprint-4242260-503.html
terstal,2026-08-17,4445124-292,rib singlet met ruches,meisjes,ondergoed,terStal.nl > kinderen > meisjes > singlets > rib singlet met ruches,,,1,,,https://www.terstal.nl/rib-singlet-met-ruches-4445124-292.html
terstal,2026-08-17,4445124-500,rib singlet met ruches,meisjes,ondergoed,terStal.nl > kinderen > meisjes > singlets > rib singlet met ruches,,,1,,,https://www.terstal.nl/rib-singlet-met-ruches-4445124-500.html
terstal,2026-08-17,4445125-243,singlet met hoge hals,meisjes,ondergoed,terStal.nl > kinderen > meisjes > singlets > singlet met hoge hals,,,1,,,https://www.terstal.nl/singlet-met-hoge-hals-4445125-243.html
terstal,2026-08-17,4445125-245,singlet met hoge hals,meisjes,ondergoed,terStal.nl > kinderen > meisjes > singlets > singlet met hoge hals,,,1,,,https://www.terstal.nl/singlet-met-hoge-hals-4445125-245.html
terstal,2026-08-17,4445147-246,rib singlet met ruchebandjes,meisjes,ondergoed,terStal.nl > kinderen > meisjes > singlets > rib singlet met ruchebandjes,,,1,,,https://www.terstal.nl/rib-singlet-met-ruchebandjes-4445147-246.html
terstal,2026-08-17,4445167-500,singlet met retroprint,meisjes,ondergoed,terStal.nl > kinderen > meisjes > singlets > singlet met retroprint,,,1,,,https://www.terstal.nl/singlet-met-retroprint-4445167-500.html
terstal,2026-08-17,4445255-161,singlet met dubbele bandjes,meisjes,ondergoed,terStal.nl > kinderen > meisjes > singlets > singlet met dubbele bandjes,,,1,,,https://www.terstal.nl/singlet-met-dubbele-bandjes-4445255-161.html
terstal,2026-08-17,4543033-245,singlet met frontprint,jongens,ondergoed,terStal.nl > kinderen > jongens > singlets > singlet met frontprint,,,1,,,https://www.terstal.nl/singlet-met-frontprint-4543033-245.html
terstal,2026-08-17,5186503-503,high-waist bikini slip,dames,ondergoed,terStal.nl > dames > kleding > high-waist bikini slip,,,1,,,https://www.terstal.nl/high-waist-bikini-slip-5186503-503.html
terstal,2026-08-17,5186503-881,high-waist bikini slip,dames,ondergoed,terStal.nl > dames > kleding > high-waist bikini slip,,,1,,,https://www.terstal.nl/high-waist-bikini-slip-5186503-881.html
terstal,2026-08-17,7115792-915,pyjama set kant,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > pyjama set kant,,,1,,,https://www.terstal.nl/pyjama-set-kant-7115792-915.html
terstal,2026-08-17,7115792-945,pyjama set kant,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > pyjama set kant,,,1,,,https://www.terstal.nl/pyjama-set-kant-7115792-945.html
terstal,2026-08-17,7116184-144,flared fit pyjama broek,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > flared fit pyjama broek,,,1,,,https://www.terstal.nl/flared-fit-pyjama-broek-7116184-144.html
terstal,2026-08-17,7116184-208,flared fit pyjama broek,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > flared fit pyjama broek,,,1,,,https://www.terstal.nl/flared-fit-pyjama-broek-7116184-208.html
terstal,2026-08-17,7116185-222,flanellen pyjama set geruit,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > flanellen pyjama set geruit,,,1,,,https://www.terstal.nl/flanellen-pyjama-set-geruit-7116185-222.html
terstal,2026-08-17,7116185-435,flanellen pyjama set geruit,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > flanellen pyjama set geruit,,,1,,,https://www.terstal.nl/flanellen-pyjama-set-geruit-7116185-435.html
terstal,2026-08-17,7116185-496,flanellen pyjama set geruit,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > flanellen pyjama set geruit,,,1,,,https://www.terstal.nl/flanellen-pyjama-set-geruit-7116185-496.html
terstal,2026-08-17,7116186-107,pyjama set print+uni,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > pyjama set print+uni,,,1,,,https://www.terstal.nl/pyjama-set-print-uni-7116186-107.html
terstal,2026-08-17,7116186-115,pyjama set print+uni,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > pyjama set print+uni,,,1,,,https://www.terstal.nl/pyjama-set-print-uni-7116186-115.html
terstal,2026-08-17,7116187-115,pyjama set uni + print,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > pyjama set uni + print,,,1,,,https://www.terstal.nl/pyjama-set-uni-print-7116187-115.html
terstal,2026-08-17,7116187-284,pyjama set uni + print,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > pyjama set uni + print,,,1,,,https://www.terstal.nl/pyjama-set-uni-print-7116187-284.html
terstal,2026-08-17,7116187-285,pyjama set uni + print,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > pyjama set uni + print,,,1,,,https://www.terstal.nl/pyjama-set-uni-print-7116187-285.html
terstal,2026-08-17,7116188-503,pyjama broek zwart,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > pyjama broek zwart,,,1,,,https://www.terstal.nl/pyjama-broek-zwart-7116188-503.html
terstal,2026-08-17,7116189-144,lounge set super soft,onbekend,nachtmode,terStal.nl > nachtmode > lounge set super soft,,,1,,,https://www.terstal.nl/lounge-set-super-soft-7116189-144.html
terstal,2026-08-17,7116189-208,lounge set super soft,onbekend,nachtmode,terStal.nl > nachtmode > lounge set super soft,,,1,,,https://www.terstal.nl/lounge-set-super-soft-7116189-208.html
terstal,2026-08-17,7116403-883,pyjama broek rib,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > pyjama broek rib,,,1,,,https://www.terstal.nl/pyjama-broek-rib-7116403-883.html
terstal,2026-08-17,7116404-107,pyjama set: satijnlook,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > pyjama set: satijnlook,,,1,,,https://www.terstal.nl/pyjama-set-satijnlook-7116404-107.html
terstal,2026-08-17,7116404-221,pyjama set: satijnlook,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > pyjama set: satijnlook,,,1,,,https://www.terstal.nl/pyjama-set-satijnlook-7116404-221.html
terstal,2026-08-17,7116404-503,pyjama set: satijnlook,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > pyjama set: satijnlook,,,1,,,https://www.terstal.nl/pyjama-set-satijnlook-7116404-503.html
terstal,2026-08-17,7116406-161,pyjama set: uni + print,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > pyjama set: uni + print,,,1,,,https://www.terstal.nl/pyjama-set-uni-print-7116406-161.html
terstal,2026-08-17,7116406-811,pyjama set: uni + print,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > pyjama set: uni + print,,,1,,,https://www.terstal.nl/pyjama-set-uni-print-7116406-811.html
terstal,2026-08-17,7116407-385,pyjama set met print,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > pyjama set met print,,,1,,,https://www.terstal.nl/pyjama-set-met-print-7116407-385.html
terstal,2026-08-17,7116407-947,pyjama set met print,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > pyjama set met print,,,1,,,https://www.terstal.nl/pyjama-set-met-print-7116407-947.html
terstal,2026-08-17,7116408-368,pyjama set: blouse + broek,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > pyjama set: blouse + broek,,,1,,,https://www.terstal.nl/pyjama-set-blouse-broek-7116408-368.html
terstal,2026-08-17,7116408-503,pyjama set: blouse + broek,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > pyjama set: blouse + broek,,,1,,,https://www.terstal.nl/pyjama-set-blouse-broek-7116408-503.html
terstal,2026-08-17,7116408-811,pyjama set: blouse + broek,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > pyjama set: blouse + broek,,,1,,,https://www.terstal.nl/pyjama-set-blouse-broek-7116408-811.html
terstal,2026-08-17,7116470-208,pyjama short,dames,nachtmode,terStal.nl > dames > nachtmode > pyjama's > pyjama short,,,1,,,https://www.terstal.nl/pyjama-short-7116470-208.html
